	content	label
178	완전 좋아요! 시간 때우기도 좋고 집을 좋아하는 저에게는 안.성.맞.춤! 인 것 같아욧!!!	1
179	자꾸 유료로 해라해서 짜증나지만 좋네요	1
180	무료버전은 뭘 제대로 하기 힘드네요.	0
182	가구배치하기 전에 해볼수있어서 너무 좋아요	1
183	앱 퀄리티가 너무 좋아요😄	1
184	진짜 너무 좋아요!!!!!!!!	1
185	이사전 인테리어 시뮬레이션 최고	1
186	제 방이 작아서 사용하기 힘들었는데 룸플래너를 사용하니깐 참고 하면서ㅡ사용하니깐 방이 이뻐요	1
187	개 벌레같은 어플입니다. 번역은 안하니만 못하고 어지간한기능은 다 유료로 막아놨는데 기능자체도 형편없어서 결제할 마음도 안듭니다.	0
188	재밌어요 아무래도 재가 집 인태리어를 좋아하거든요😊	1
189	시작이 아예 안돼요 하얀색 배경만 계속 나와요	0
190	이케아에서 직접 만든 게임인지 알았는데...그렇게 보이도록 헤 놓고..ㅋㅋㅋ 리뷰 잘 읽어보세요... 결제되었다는 소리 듣고 앱 바로 삭제합니다.... 또 앱 자체도 엄청 허접하네요...	0
191	존좋임 평소에 이런거 관심있었는데 남매공식 보고 깔았는데 존좋 이상하다는 분들 폰에 문제있는듯ㅋㅎㅋㅎ	1
192	리모델링전 미리보기하려고 하는데 너무좋아요	1
193	벽짓기 오류 해결좀요	0
194	환불부탁드려요~사용이 어렵습니라 렉도 걸리고요	0
195	여기에 악플이 있던데요 전 괜찮은데 그사람은 왜그럴까요 힘네세요 게임도재밌어요	1
196	너무 별로... 터치가 안되는 앱은 왜 만든거죠...?	0
197	자꾸 오류가 나네 이거 쓰지마요	0
198	이거 완전 대박이에요!!! 다른건은 코인모아야 돼고 그런데 이건 진짜 좋아요	1
200	다양한 사례를 기반으로 집에 적용 가능	1
201	너무 않깔여요. 그런데 재밌긴 해요	1
202	업데이트전으로 돌려주세요 지멋대로 저장	0
203	진짜 좋아요! 꼭! 다 까세요! 이거보고도 않깔면~~ 내가 우주 끝까지 따라감	1
204	아가방 꾸미는데 진짜 도움이 많이 되었습니당!	1
205	님들 이겜 하지마세요 1.렉이 너무많이걸리네요 2.집 만들고 싶은 데 안돼요 3.갑자기 화면이 검해 집니다 하지마세요	0
206	처음한번결제했더니 계속 소액결제되네요 어플삭제했다가 다시깔았어요 결제 취소해주세요	0
207	도면 치수가 자주 틀어져 사용하기 힘듭니다. 환불 부탁 드립니다.	0
209	실제 방꾸미기전 많이 도움됐음	1
210	이앱은인테리어할때좋은것같아요	1
211	어플로 한ㅅㅣ간동안 평면도 따라하다 내가 지금 뭐하는짓인가..깨달음	0
212	제가이사를가야하는데이걸로미리할수있어써좋아요👍	1
213	아니 전 처음에 유료인줄몰랐거든요 근데 보니까 유료인거예요 걍 게임돈쓰게 하면안돼나요? 너무 짜증나요 집꾸미는게 돈이 왤케 마니 들어요 그래도 돈만 적었으면 이렇게까지 리뷰안남깁니다 좀 고쳐주세요 진짜 짜증나요 여러분 이거 깔지마세요 저 처럼 속아요 차라리 마이홈이 났습니다	0
214	로그인 하는것도 없고 좋은것 같아요	1
215	뭐 좋긴하네요 근데 현질창이 자꾸 떠서 허락받고 현질하니깐 뭔가 좀더 좋아진거같구여! 추천해요 광고도 안나오고 가족과 새집을 쌌는데 제방을 여기랑 아주 똑같게 꾸며서 기분이 좋고 2층집이라서 2층도 여기서 보고 꾸미면 좋을거같습니당~!^^강추강추~!^^내방 좋앙~!^^ 우리 언니 오빠 동생 엄마 아빠도 다 쓰고 계세요	1
216	안녕하세요?저는 초등학생 2학년 입니다. 하......별1개도 주기 싫네요..... 싫은이유는요..... 1.벽을 못 그립니다. 아니,벽을 마음대로 그리라고 주셨으면서 어떻게 못 그리죠? 정말 빡칩니다ㅋㅋ 2.가구를 옮길 수 없습니다. 제가 시작하고 조금지나니 가구를 옮길 수 없더라구요? ..............어이가 없어서ㅋㅋ 3.방을 크게 할려고 크기를 키워도 현질인가?로그인인가?해야합니다. 저같은 저학년이 어떻게 이렇게 현질하고 로그인을 합니까? 그러면서 만3세 이용가ㅋㅋㅋ 너무 심하시네요....... 제 꿈이 공간 디자이너라서 한 번 해보고 싶었지만 어쩔 수 없네요ㅋㅋ 저 처럼 어린아이가 할 수 있으니까 많이 주의를 주셔야할 부분입니다. 아시겠나요?	0
218	손가락만 인식하고 노트펜은 인식 안되어서 벽 그리기 힘듬	0
219	이거 구만원 결제 되었어요 ㅜㅜ 설치되기도 전에 삭제했는데 환불해주세요 ㅜㅜ 모죠? 설치비가 구만원인가요 ㅜㅜ 다설치도 안했어여 무섭네요 ㅜㅜ 환불바랍ㄴㅣ다	0
220	앱자체는 최고!! 영구버전없는건 단점	1
221	최고는드릴수업내여반데로해야돼요!!	1
222	너무잘썼음. 이사갈때 도움엄청됨.	1
224	발열이 심하지만 좋습니다.	1
225	유료로 사용하지 않는다면 비추... 무척 버벅거림	0
227	ㅠㅠ잘못결제됏어요 환불해주세요... 구독취소바로했습니다	1
228	너ㅓㅓㅓㅓ무 좋아요 방 꾸미기 전에 먼저 이앱을 쓰면 찐짜! 좋아요	1
229	멀쩡한 어플인데 늙은이들이 와서 별점을 떨어트리네ㅋㅋㅋ 늙어서 이런거 하나 못다루는걸 왜 어플 탓을 하는지 참.. 젊은 분들은 리뷰에 속지말고 깔아보세요 늙으면 노인정이나 갈것이지	1
230	너무 유료가 많아졌어요 지우겠습니다	0
231	이 앱 깔지 마세요;; 그냥 만들기면 되지 현질유도 하고 벽을 한개 삭제 하면 전부다 삭제돼고 완전 불만이에요;; 별점 영개는 없나?;;	0
232	제가딱 심플한 스타일좋아하는데 너무좋아요!!	1
233	버퍼링 99999999% 렉이 엄청 심함 쓰라고 만든건지 보라고 만든건지 모르겠음 ㅋㅋㅋㅋ	0
234	이게 무료인줄 알고 깔았는데 유료더라구요.. 갑자기 19000 원이 결제됬다고 뜨더라고요 다른건 다 좋은데 유료 말고 무료로 바꿔주세요..	1
235	어렵네요...많이 별로에요..	0
236	가구배치어플중가장좋음	1
237	이사가는데 큰도움 될꺼에요.진짜 ㄹㅇ 캡쨩!!!!!!!!♡♡♡♡	1
238	정말이거할정도로좋아요👍	1
239	약팔지마시요. 가구추가도 돈내야됨. 기본도 안되는 기능보여주고 결재유도	0
240	제가 해봤던 집만들기중 최고에요!	1
241	나쁘지는 않는데 가구만 더 추가해주세요 :)	1
242	프로로 업그레이드하라고 계속뜸	0
243	조작법 엄청 불편함	0
245	조아여 넘 조은데 유료해야 많은걸 할수있어서 슬퓸 ㅠ	1
246	렌더링해주는게일품..	1
247	이거쓸빠에 딴거함	0
248	가상으로 집을 꾸며볼수있어서 좋아요💜💜	1
249	너무좋아요	1
250	현질 창이 너무떠요	0
251	돈내는것만빼면 진짜 짱짱짱 좋음	1
252	조작이 어려워서 아무것도 못하겠어요	0
253	진짜 좋은맵 같네요👍🏻	1
254	학교수행평가로 사용해봤는데 지금도 쓰고있어요	1
255	100만 밖에 안 됐는데 왤캐 설치가 안됨?	0
256	이사 준비에 너무 유용	1
258	좋으나 유료인게 좀 아숩	1
259	이거 매장 가서 사는 가격이죠?? 이거 지금 막 사가지구 엄마한테 문자 가서 디지는거 아니져?... 아 진짜 ㅠㅠㅠ 제발 아니길..밑에 댓 보니까..아닌 거 같긴 한데.. 아니라고 말해줘요 ㅠㅠㅠㅠ..	1
260	이사가는데 방 미리 설계하기 좋네욤	1
261	렉걸리고 방이나 다른곳을 늘리고싶은데 자꾸화면이 이동함니다 비추천	0
262	너무 좋아요 진짜 제 스타잃ㅎ	1
263	생각보다 좋아요 집꾸는걸 좋아해서 깔아봤는데 너	1
264	구매유도만 안하면 무척 유용함	1
265	딱히 침대도 없는것 갔구요 제마음데로 케어하기 힘드네요	0
266	제가 꾸미는걸좋아해서제미있어요	1
267	꾸민 방을 현실적이게 만들어주고 짱이에요	1
268	돈이 없어서 유료를 사지는 못하고있는데 꽤 괜찮아요!	1
269	이 게임을 재미없을 거 같네요😡😡😡	0
270	별로임 쓰지마셈	0
271	이사 전 가구배치때문에 고민이었는데 해결!	1
272	렉이많이걸리고 뭐만하면 돈내라고함	0
274	취로 흐는데 존잼ㅋ 좀 비싸긴하다 가겨 좀만 낮아졌음 좋겠음	1
275	이거하지마세요 가구설치하려면 돈내야해요	0
276	너무 집꾸밀떼 좋을것 갓에요•ɞ•	1
277	좋네 잼 있을꺼 같다ㅏㅏㅏ	1
278	방 크기 변경하려면 돈 내야되네요	0
279	우와우 이건 별 백게에요 다섯게 아닙니다 10000개입니드아	1
280	아 이거좋음ㅋㅋ진짜 굿	1
281	집중과 제밌어요	1
282	너무 너무 줗아요💕💕	1
283	모든게 좋은데 PRO버전 없애주세요	1
284	재미있고 유익함	1
285	여러분 이거 저만 그러는지 모르겠지만 돈듭니다	0
286	완전재밌어요!!대박어플	1
287	배타 정원찼다고 설치를 못해요	0
288	이사하기전 인테리어에 딱 좋아요~	1
289	설치이후 결제해야 사용 가능 ?	0
290	유로로 해야 좀 쓸만하네요 에혀..ㅜㅜ	0
292	정말 좋은 앱이에요	1
293	별하나도 아까운 돈들어가는	0
294	설치가 안된다고 뜸	0
295	굿 너무좋아요	1
296	너무좋아요~♡♡	1
300	사용하기 좋네요.	1
301	유료 사용안할꺼면 비추	0
302	실제 꾸미는거 같아요.	1
303	너무 좋아요.	1
304	실사 확인가능	1
305	정말로 좋은 입니다	1
306	재밌어서 시간 가는 줄 모르겠네요	1
307	너무 좋네요	0
308	와 정말 최고	1
309	가구가 지맘대로^^7	0
310	잘 이용하고 있습니다	1
311	건축에 대한 꿈이있으신 분들에게 강추!합니다	1
312	너무 꺙 좋야	1
313	너무 좋아요	1
314	사용하다 암 걸릴거 같다...	0
315	개별로 다돈이네요	0
316	편하고2d.3d편해여	1
317	너무 좋아요	1
318	좋은거 같아요!!	1
319	아주만족합니다	1
320	깔아보고 후기 남길게요!	0
321	제미 없다 진짜	0
322	하얀화면밖에않떠요.	0
323	너무좋아요_^^	1
324	정기결제 취소 어디있나요?	0
325	느낌이 옵니다	1
326	제가 딱 원하는 거에요!!!!	1
327	와!정.말.제.미.있.어.요.오.!	0
328	유료결제 조심들하세요.	0
329	좋아요 너무	1
330	짱이네요 대박입니다	1
331	SPen 미지원....	0
332	무료는 되는게 없네	0
333	진짜 좋아요	1
334	뭐 이쁜건 다 돈내래	0
337	오지원이 말순이라고 놀려요	1
338	굿! 최고!!	1
339	돈 내는 거 에바임	0
340	넘 좋아요!	1
341	ㅣㅊ게 개병싳ㄴㅊ가코핀ㅊ ㅗㅊㅇㅊ커	0
342	나에겐 불편	0
343	넘 좋아요	1
344	유료앱이네요	0
345	좋아요?!!	1
346	섻스섹스 뽑삐턺	1
347	최고네요	1
348	ㅐ노ㅓ량ㅇ 누어유야엉아ㅓ어어어우우랴아ㅏ응 우여ㅑ어웅	1
349	좋아요 굿	1
350	단점: 1. 업데이트 되고 더 어려워진 조작법 2. 시도때도 없는 현질유도 3. 렉, 버그 매우 심해 플레이가 불가능할 정도 4. 인테리어 아이템의 3/2 가 현질템 5. 사진 수 제한돼있음 6. 현질하지 않고 집 만들기가 힘들 정도로 업데이트 하고 나서부터 현질템 늘림 7. 벽을 움직이려고 하면 벽이 하나 더 생기는 기현상이 나타남 8. 만들 수 있는 방 수 제한돼있음. 9. 4~50만원대 비싼 현질 장점: 1. 실감나는 사진 2. 직접 만들 수 있는 인테리어템 개선할 점: 1. 만들 수 있는 사진 수 늘리기 2. 현질템 줄이기 3. 조작법은 단순하게 결론: 심심풀이로 잠깐 하는 건 추천, 오래 할 거라면 비추	0
351	🤔	1
352	조명을 설치했는데 사라져ㅛ어요.	0
353	Very good thank you!!!	1
354	굿이다	1
355	좋아요	1
356	굿	1
357	이거 방에 설치가잘안됌 제발 많이 설치하게 해주세요 Installation in this room doesn't work. Please let me install more.	0
358	좋아요	1
359	좋습니다.	1
360	느그어매뒤짐	0
361	좋습니다!	1
362	좋아요.	1
363	너무 좋습니다	1
364	좋아요	1
365	좋네요	1
366	유용함	1
367	재밌다	1
368	재미있어요	1
369	좋음	1
370	최고입니다	1
371	bbb	1
372	국짭	1
373	천재	1
374	재밌다	1
375	구웃	1
376	좋네요	1
377	재미있어요!😊	1
378	완전편리	1
379	재밌었어요	1
380	좋아요	1
381	굿	1
382	Good	1
383	good	1
385	쌩유~	1
386	굿	1
387	재밌어요!	1
388	걍 후졌어요	0
389	유료	0
390	어려워	0
391	좋아요	1
392	좋아요	1
393	좋아요	1
394	재미있어요	1
395	좋ㄴㅔ요	1
396	재미있어요	1
397	재미있음	1
398	추천	1
399	조아요	1
400	Good	1
401	재밌네요	1
402	좋아요	1
403	굿	1
404	좋아요오오오오오오오	1
405	괜찮아요 😊 😊	1
406	너무조아요	1
407	개좋음	1
408	렉 오짐	0
409	재밌다	1
410	좋아요	1
411	굿	1
412	나름 만족중	1
413	굿	1
414	Ok	1
415	good	1
416	좋아요	1
417	추천추천	1
418	좋아요	1
419	재밌네	1
420	굿~~!!!	1
421	what a garbage i can`t even change the wall size. Pop up appears to change the wall size never goes away. I cannot reach to the cancel button. worst user interface	0
422	좋아요	1
423	좋아요	1
424	좋아요	1
425	괜찮음	1
426	꽤 좋음	1
427	최고	1
428	👍	1
429	좋아요	1
430	굿	1
431	Need more free pictures	1
432	재밌네용	1
433	남 좋아여	1
434	좋다	0
435	재미있어요	1
436	굿!!	1
437	좋아요	1
438	재밌어요	1
440	good	1
441	짱짱좋아여	1
442	굿	1
443	이거 돈으로 사야됨 You must pay for it.....wasted my internet	0
444	I relly appreciate this app!!!! ♡♡♡ I love it ♡♡♡♡♡ :):)	1
445	한국어도 있었으면 별 다섯개인데.. 그거 빼곤 좋네요	1
446	간단히 인테리어 게임하기 좋아요. 재미있어요. 다른 인테리어 어플들에 비해 색 지정이 자유롭고 크기 조정도 자유로워서 자유도가 높아요.	1
447	실측이랑 대부분유료 룸 저장가능	0
448	제가 디자인 하는 것을 좋아하는데 이런 게임을 찾게 되어서 너무 좋습니다.또 이런 게임이 만들어줘있으면 좋을 것 같아요.	1
449	되는게없음 결제해야만되는듯	0
450	the best app among room designing apps	1
451	한국어면 딱좋은데...	1
452	재밌네요 ‥	1
453	좋아ㅇㅛ!!	1
454	최악임 핸드폰멈추고-- 왜만듦?	0
455	재미있쓰것 같다	1
458	한국어로. . ....	1
459	결재유도	0
460	암걸림	0
461	불편하다	0
462	조작이 너무 어려워요	0
463	범수혁 헤으응	1
464	유료입니다	0
465	잘안됨	0
466	카아아아앜퉤	1
467	재미있었다	1
468	좋네요	1
469	아꿀랑 쏼라쏼라	1
470	sibar gimotti	0
471	개 꿀쨈	1
472	Good Nice	1
473	동찬시이	1
474	👍🏻	1
475	좋아여....	1
476	❤❤❤	1
477	와우	1
